team_id,season_id
DET,19711972
DET,19881989
DET,19851986
DET,20002001
DET,20082009
DET,19861987
DET,19431944
DET,20162017
DFL,19311932
DFL,19301931
EDM,20112012
EDM,19981999
EDM,19961997
EDM,19992000
EDM,19931994
EDM,19821983
EDM,20122013
EDM,20062007
EDM,19871988
EDM,20182019
EDM,20212022
EDM,20172018
EDM,20012002
EDM,20202021
EDM,19941995
EDM,19791980
EDM,20132014
EDM,19831984
EDM,19841985
EDM,20102011
EDM,19971998
EDM,20192020
EDM,19891990
EDM,20142015
EDM,20092010
EDM,19951996
EDM,20242025
EDM,20032004
EDM,20072008
EDM,20022003
EDM,19801981
EDM,19901991
EDM,19881989
EDM,19811982
EDM,19851986
EDM,19911992
EDM,20002001
EDM,20082009
EDM,19861987
EDM,20152016
EDM,20052006
EDM,20232024
EDM,20222023
EDM,20162017
EDM,19921993
FLA,20112012
FLA,19981999
FLA,19961997
FLA,19992000
FLA,19931994
FLA,20122013
FLA,20062007
FLA,20182019
FLA,20212022
FLA,20172018
FLA,20012002
FLA,20202021
FLA,19941995
FLA,20132014
FLA,20102011
FLA,19971998
FLA,20192020
FLA,20142015
FLA,20092010
FLA,19951996
FLA,20242025
FLA,20032004
FLA,20072008
FLA,20022003
FLA,20002001
FLA,20082009
FLA,20152016
FLA,20052006
FLA,20232024
FLA,20222023
FLA,20162017
HAM,19241925
HAM,19211922
HAM,19201921
HAM,19231924
HAM,19221923
HFD,19851986
HFD,19911992
HFD,19951996
HFD,19861987
HFD,19961997
HFD,19941995
HFD,19791980
HFD,19821983
HFD,19831984
HFD,19841985
HFD,19801981
HFD,19881989
HFD,19931994
HFD,19811982
HFD,19901991
HFD,19891990
HFD,19871988
HFD,19921993
KCS,19741975
KCS,19751976
LAK,20112012
LAK,19681969
LAK,19981999
LAK,19961997
LAK,19992000
LAK,19931994
LAK,19821983
LAK,20122013
LAK,20062007
LAK,19871988
LAK,20182019
LAK,20212022
LAK,20172018
LAK,20012002
LAK,19741975
LAK,20202021
LAK,19941995
LAK,19791980
LAK,19671968
LAK,20132014
LAK,19831984
LAK,19841985
LAK,20102011
LAK,19971998
LAK,20192020
LAK,19891990
LAK,19721973
LAK,20142015
LAK,20092010
LAK,19691970
LAK,19951996
LAK,19771978
LAK,19761977
LAK,20242025
LAK,20032004
LAK,19781979
LAK,19751976
LAK,20072008
LAK,20022003
LAK,19801981
LAK,19731974
LAK,19701971
LAK,19901991
LAK,19881989
LAK,19711972
LAK,19811982
LAK,19851986
LAK,19911992
LAK,20002001
LAK,20082009
LAK,19861987
LAK,20152016
LAK,20052006
LAK,20232024
LAK,20222023
LAK,20162017
LAK,19921993
MIN,20112012
MIN,20122013
MIN,20062007
MIN,20182019
MIN,20212022
MIN,20172018
MIN,20012002
MIN,20202021
MIN,20132014
MIN,20102011
MIN,20192020
MIN,20142015
MIN,20092010
MIN,20242025
MIN,20032004
MIN,20072008
MIN,20022003
MIN,20002001
MIN,20082009
MIN,20152016
MIN,20052006
MIN,20232024
MIN,20222023
MIN,20162017
MNS,19681969
MNS,19821983
MNS,19871988
MNS,19741975
MNS,19671968
MNS,19791980
MNS,19831984
MNS,19841985
MNS,19891990
MNS,19721973
MNS,19691970
MNS,19771978
MNS,19761977
MNS,19751976
MNS,19781979
MNS,19801981
MNS,19731974
MNS,19701971
MNS,19901991
MNS,19881989
MNS,19711972
MNS,19811982
MNS,19851986
MNS,19911992
MNS,19861987
MNS,19921993
MTL,19251926
MTL,19981999
MTL,19311932
MTL,19441945
MTL,19341935
MTL,19992000
MTL,19511952
MTL,19871988
MTL,20212022
MTL,19381939
MTL,20172018
MTL,19411942
MTL,19791980
MTL,20102011
MTL,19971998
MTL,19181919
MTL,19641965
MTL,19211922
MTL,19331934
MTL,19901991
MTL,19501951
MTL,19171918
MTL,19531954
MTL,19421943
MTL,19271928
MTL,19581959
MTL,19651966
MTL,19621963
MTL,19681969
MTL,19541955
MTL,19471948
MTL,20122013
MTL,19591960
MTL,19451946
MTL,19841985
MTL,19661967
MTL,20192020
MTL,19721973
MTL,19951996
MTL,19241925
MTL,19231924
MTL,19811982
MTL,19911992
MTL,19401941
MTL,19201921
MTL,20052006
MTL,20222023
MTL,19301931
MTL,20112012
MTL,19551956
MTL,19521953
MTL,19281929
MTL,19261927
MTL,20182019
MTL,19671968
MTL,20202021
MTL,19831984
MTL,19191920
MTL,19221923
MTL,19891990
MTL,20142015
MTL,19761977
MTL,20242025
MTL,19731974
MTL,19701971
MTL,19361937
MTL,19491950
MTL,19291930
MTL,19371938
MTL,19391940
MTL,20152016
MTL,19611962
MTL,19601961
MTL,20232024
MTL,19921993
MTL,19961997
MTL,19571958
MTL,19931994
MTL,19821983
MTL,20062007
MTL,19461947
MTL,19741975
MTL,20012002
MTL,19481949
MTL,19941995
MTL,20132014
MTL,19631964
MTL,19561957
MTL,19321933
MTL,20092010
MTL,19351936
MTL,19691970
MTL,19771978
MTL,20032004
MTL,19781979
MTL,19751976
MTL,20072008
MTL,20022003
MTL,19801981
MTL,19711972
MTL,19881989
MTL,19851986
MTL,20002001
MTL,20082009
MTL,19861987
MTL,19431944
MTL,20162017
MWN,19171918
NJD,20112012
NJD,19981999
NJD,19961997
NJD,19992000
NJD,19931994
NJD,19821983
NJD,20122013
NJD,20062007
NJD,19871988
NJD,20182019
NJD,20212022
NJD,20172018
NJD,20012002
NJD,20202021
NJD,19941995
NJD,20132014
NJD,19831984
NJD,19841985
NJD,20102011
NJD,19971998
NJD,20192020
NJD,19891990
NJD,20142015
NJD,20092010
NJD,19951996
NJD,20242025
NJD,20032004
NJD,20072008
NJD,20022003
NJD,19901991
NJD,19881989
NJD,19851986
NJD,19911992
NJD,20002001
NJD,20082009
NJD,19861987
NJD,20152016
NJD,20052006
NJD,20232024
NJD,20222023
NJD,20162017
NJD,19921993
NSH,20112012
NSH,19981999
NSH,19992000
NSH,20122013
NSH,20062007
NSH,20182019
NSH,20212022
NSH,20172018
NSH,20012002
NSH,20202021
NSH,20132014
NSH,20102011
NSH,20192020
NSH,20142015
NSH,20092010
NSH,20242025
NSH,20032004
NSH,20072008
NSH,20022003
NSH,20002001
NSH,20082009
NSH,20152016
NSH,20052006
NSH,20232024
NSH,20222023
NSH,20162017
NYA,19251926
NYA,19351936
NYA,19371938
NYA,19391940
NYA,19381939
NYA,19311932
NYA,19401941
NYA,19331934
NYA,19271928
NYA,19281929
NYA,19361937
NYA,19341935
NYA,19261927
NYA,19321933
NYA,19291930
NYA,19301931
NYI,20112012
NYI,19981999
NYI,19961997
NYI,19992000
NYI,19931994
NYI,19821983
NYI,20122013
NYI,20062007
NYI,19871988
NYI,20182019
NYI,20212022
NYI,20172018
NYI,20012002
NYI,19741975
NYI,20202021
NYI,19941995
NYI,19791980
NYI,20132014
NYI,19831984
NYI,19841985
NYI,20102011
NYI,19971998
NYI,20192020
NYI,19891990
NYI,19721973
NYI,20142015
NYI,20092010
NYI,19951996
NYI,19771978
NYI,19761977
NYI,20242025
NYI,20032004
NYI,19781979
NYI,19751976
NYI,20072008
NYI,20022003
NYI,19801981
NYI,19731974
NYI,19901991
NYI,19881989
NYI,19811982
NYI,19851986
NYI,19911992
NYI,20002001
NYI,20082009
NYI,19861987
NYI,20152016
NYI,20052006
NYI,20232024
NYI,20222023
NYI,20162017
NYI,19921993
NYR,19981999
NYR,19311932
NYR,19441945
NYR,19341935
NYR,19992000
NYR,19511952
NYR,19871988
NYR,20212022
NYR,19381939
NYR,20172018
NYR,19411942
NYR,19791980
NYR,20102011
NYR,19971998
NYR,19641965
NYR,19331934
NYR,19901991
NYR,19501951
NYR,19531954
NYR,19421943
NYR,19271928
NYR,19581959
NYR,19651966
NYR,19621963
NYR,19681969
NYR,19541955
NYR,19471948
NYR,20122013
NYR,19591960
NYR,19451946
NYR,19841985
NYR,19661967
NYR,20192020
NYR,19721973
NYR,19951996
NYR,19811982
NYR,19911992
NYR,19401941
NYR,20052006
NYR,20222023
NYR,19301931
NYR,20112012
NYR,19551956
NYR,19521953
NYR,19281929
NYR,19261927
NYR,20182019
NYR,19671968
NYR,20202021
NYR,19831984
NYR,19891990
NYR,20142015
NYR,19761977
NYR,20242025
NYR,19731974
NYR,19701971
NYR,19361937
NYR,19491950
NYR,19291930
NYR,19371938
NYR,19391940
NYR,20152016
NYR,19611962
NYR,19601961
NYR,20232024
NYR,19921993
NYR,19961997
NYR,19571958
NYR,19931994
NYR,19821983
NYR,20062007
NYR,19461947
NYR,19741975
NYR,20012002
NYR,19481949
NYR,19941995
NYR,20132014
NYR,19631964
NYR,19561957
NYR,19321933
NYR,20092010
NYR,19351936
NYR,19691970
NYR,19771978
NYR,20032004
NYR,19781979
NYR,19751976
NYR,20072008
NYR,20022003
NYR,19801981
NYR,19711972
NYR,19881989
NYR,19851986
NYR,20002001
NYR,20082009
NYR,19861987
NYR,19431944
NYR,20162017
OAK,19671968
OAK,19681969
OAK,19691970
OTT,20112012
OTT,19981999
OTT,19961997
OTT,19992000
OTT,19931994
OTT,20122013
OTT,20062007
OTT,20182019
OTT,20212022
OTT,20172018
OTT,20012002
OTT,20202021
OTT,19941995
OTT,20132014
OTT,20102011
OTT,19971998
OTT,20192020
OTT,20142015
OTT,20092010
OTT,19951996
OTT,20242025
OTT,20032004
OTT,20072008
OTT,20022003
OTT,20002001
OTT,20082009
OTT,20152016
OTT,20052006
OTT,20232024
OTT,20222023
OTT,20162017
OTT,19921993
PHI,20112012
PHI,19681969
PHI,19981999
PHI,19961997
PHI,19992000
PHI,19931994
PHI,19821983
PHI,20122013
PHI,20062007
PHI,19871988
PHI,20182019
PHI,20212022
PHI,20172018
PHI,20012002
PHI,19741975
PHI,20202021
PHI,19941995
PHI,19791980
PHI,19671968
PHI,20132014
PHI,19831984
PHI,19841985
PHI,20102011
PHI,19971998
PHI,20192020
PHI,19891990
PHI,19721973
PHI,20142015
PHI,20092010
PHI,19691970
PHI,19951996
PHI,19771978
PHI,19761977
PHI,20242025
PHI,20032004
PHI,19781979
PHI,19751976
PHI,20072008
PHI,20022003
PHI,19801981
PHI,19731974
PHI,19701971
PHI,19901991
PHI,19881989
PHI,19711972
PHI,19811982
PHI,19851986
PHI,19911992
PHI,20002001
PHI,20082009
PHI,19861987
PHI,20152016
PHI,20052006
PHI,20232024
PHI,20222023
PHI,20162017
PHI,19921993
PHX,20112012
PHX,20092010
PHX,20002001
PHX,20082009
PHX,20062007
PHX,20012002
PHX,19981999
PHX,20032004
PHX,19961997
PHX,20052006
PHX,20072008
PHX,20132014
PHX,20022003
PHX,19971998
PHX,19992000
PHX,20102011
PHX,20122013
PIR,19251926
PIR,19271928
PIR,19281929
PIR,19261927
PIR,19291930
PIT,20112012
PIT,19681969
PIT,19981999
PIT,19961997
PIT,19992000
PIT,19931994
PIT,19821983
PIT,20122013
PIT,20062007
PIT,19871988
PIT,20182019
PIT,20212022
PIT,20172018
PIT,20012002
PIT,19741975
PIT,20202021
PIT,19941995
PIT,19791980
PIT,19671968
PIT,20132014
PIT,19831984
PIT,19841985
PIT,20102011
PIT,19971998
PIT,20192020
PIT,19891990
PIT,19721973
PIT,20142015
PIT,20092010
PIT,19691970
PIT,19951996
PIT,19771978
PIT,19761977
PIT,20242025
PIT,20032004
PIT,19781979
PIT,19751976
PIT,20072008
PIT,20022003
PIT,19801981
PIT,19731974
PIT,19701971
PIT,19901991
PIT,19881989
PIT,19711972
PIT,19811982
PIT,19851986
PIT,19911992
PIT,20002001
PIT,20082009
PIT,19861987
PIT,20152016
PIT,20052006
PIT,20232024
PIT,20222023
PIT,20162017
PIT,19921993
QBD,19191920
QUE,19851986
QUE,19911992
QUE,19861987
QUE,19941995
QUE,19791980
QUE,19821983
QUE,19831984
QUE,19841985
QUE,19801981
QUE,19881989
QUE,19931994
QUE,19811982
QUE,19901991
QUE,19891990
QUE,19871988
QUE,19921993
SEA,20232024
SEA,20242025
SEA,20212022
SEA,20222023
SEN,19251926
SEN,19181919
SEN,19241925
SEN,19171918
SEN,19211922
SEN,19331934
SEN,19201921
SEN,19271928
SEN,19281929
SEN,19231924
SEN,19261927
SEN,19221923
SEN,19191920
SEN,19321933
SEN,19291930
SEN,19301931
SJS,20112012
SJS,19981999
SJS,19961997
SJS,19992000
SJS,19931994
SJS,20122013
SJS,20062007
SJS,20182019
SJS,20212022
SJS,20172018
SJS,20012002
SJS,20202021
SJS,19941995
SJS,20132014
SJS,20102011
SJS,19971998
SJS,20192020
SJS,20142015
SJS,20092010
SJS,19951996
SJS,20242025
SJS,20032004
SJS,20072008
SJS,20022003
SJS,19911992
SJS,20002001
SJS,20082009
